DMR,2,3031678,Catawba Valley DMR
DMR,2,3031679,blind hams group
DMR,2,3031683,DX-LINK2
DMR,2,3031688,Ham Shack Hotline
DMR,2,3031690,Rotten Apples Group
DMR,2,3031725,NY NJ weather
DMR,2,3031726,Ocean county
DMR,2,3031727,Garden state scanner news
DMR,2,3031760,XPR Network
DMR,2,3031770,RFinder Users Group
DMR,2,3031771,Pacific Northwest
DMR,2,3031775,FILAM Hams
DMR,2,3031777,MadChan
DMR,2,3031801,The Gathering Spot
DMR,2,3031802,Chat Lounge
DMR,2,3031803,The Secret Talk Group
DMR,2,3031910,XLX910T Multiprotocol Reflector
DMR,2,3031911,Southeast Emergency Network
DMR,2,3031963,New England DMR 
